# provenance: campaign=B sarimax_commit=not_recorded sarimax_tree=not_recorded julia=not_recorded platform=Windows-x86_64 source_file=objetivos_penal.csv
# Solver versions and harness repository state were not captured at run time; see REPRODUCE.md for the reconstruction and its evidence.
# original header: series,T,celula,p,d,q,P,D,Q,smape,mase,max_coef,prev_neg,tempo,status
series,T,cell,p,d,q,P,D,Q,smape,mase,max_coef,forecast_negative,seconds,status,campaign,sarimax_commit,sarimax_tree,harness_commit,harness_tree,julia,moi,ipopt,jump,platform,source_file
15408,175,"ridge_pen",2,1,2,2,0,2,17.8244,2.7578,0.4195,0,11.64,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
40195,366,"ridge_pen",0,1,0,0,0,0,10.1256,0.603,0.0,0,7.11,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
31693,192,"mae_pen",0,2,1,2,0,0,0.7017,0.1373,0.8321,0,37.15,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
45653,66,"huber_pen",0,1,1,0,0,0,41.7788,0.6048,0.7692,0,8.29,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
10952,306,"huber_pen",1,1,2,1,0,1,1.188,0.292,0.9226,0,666.78,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
25940,450,"mae_pen",2,2,2,0,0,2,1.274,0.545,1.6779,0,411.23,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
21181,186,"huber_pen",2,1,2,0,0,2,1.7879,0.4551,0.777,0,98.05,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
11334,306,"ridge_pen",3,1,0,0,1,2,1.4122,0.6603,0.6283,0,19.78,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
39527,213,"mae_pen",0,2,1,0,0,0,5.6901,0.3984,0.9583,0,18.38,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
46436,212,"ridge_pen",0,1,3,0,0,2,9.1755,0.78,0.2113,0,29.1,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
11380,306,"ridge_pen",0,2,1,2,0,0,5.8758,2.6015,0.9779,0,20.35,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
20066,69,"huber_pen",0,1,2,0,0,1,17.6425,0.4244,1.695,0,36.96,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
44639,206,"ridge_pen",0,1,1,0,0,0,3.4887,0.335,0.1164,0,6.48,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
36393,104,"mae_pen",1,2,2,0,0,0,13.9276,0.7689,0.9006,0,13.24,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
32989,151,"ridge_pen",3,1,1,1,0,0,69.5883,3.5591,0.9265,0,8.82,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
18276,69,"mae_pen",0,1,1,0,1,1,23.2878,0.4441,0.5258,0,1.8,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
25346,202,"mae_pen",0,1,1,0,0,0,6.5122,0.8477,0.4093,0,35.15,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
17068,185,"ridge_pen",0,1,0,0,0,0,6.4095,0.9614,0.0,0,1.65,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
13086,150,"ridge_pen",0,1,0,0,0,0,1.5734,0.4091,0.0,0,1.16,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
25908,450,"mae_pen",0,1,1,2,0,0,1.5769,0.6402,0.4624,0,251.05,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
8436,104,"mae_pen",5,2,0,0,0,0,64.4813,0.8353,0.8016,1,32.17,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
20530,69,"huber_pen",3,1,1,0,0,0,22.2201,0.6859,0.9799,0,19.24,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
25277,202,"huber_pen",1,1,1,0,0,0,1.4992,0.4874,0.8541,0,84.04,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
34284,151,"mae_pen",1,1,1,2,0,2,17.7076,0.9499,0.9244,0,64.9,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
39251,132,"huber_pen",2,0,1,0,0,0,18.4559,0.682,1.8195,0,70.64,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
16155,317,"mae_pen",0,1,1,0,0,0,31.0924,2.1805,0.2499,0,76.4,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
20167,69,"huber_pen",0,2,3,0,0,1,23.7313,0.8001,0.7394,0,24.62,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
906,306,"huber_pen",0,1,1,1,1,1,1.4025,0.8287,0.734,0,545.39,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
18509,79,"huber_pen",3,1,2,1,0,0,31.1793,1.2725,0.9212,0,116.29,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
7310,69,"ridge_pen",0,1,0,0,0,0,13.5372,0.3329,0.0,0,1.0,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
16981,69,"ridge_pen",0,2,3,0,0,0,28.5918,0.2899,0.7408,0,2.8,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
21058,186,"mae_pen",2,1,2,0,0,1,9.5855,1.1044,0.9707,0,79.65,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
40667,158,"huber_pen",0,1,1,2,0,1,10.0598,0.5133,0.6258,0,76.76,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
21158,110,"ridge_pen",0,1,1,1,0,0,0.705,0.2199,0.3081,0,3.16,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
5753,352,"mae_pen",1,0,2,0,1,1,4.7214,0.9998,0.9518,0,283.03,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
10066,510,"mae_pen",1,1,0,0,0,1,5.5707,1.3817,0.2893,0,344.18,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
45765,66,"ridge_pen",0,1,2,0,0,0,60.7317,1.1518,0.5035,0,1.76,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
40476,162,"mae_pen",0,1,0,0,0,0,0.9427,0.0588,0.0,0,10.05,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
28829,233,"huber_pen",0,2,2,0,0,1,9.7459,0.144,0.6934,0,164.42,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
6442,199,"huber_pen",1,2,2,0,0,0,0.6871,0.0355,0.8776,0,76.55,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
19486,69,"huber_pen",0,1,2,0,0,0,13.579,0.318,1.6402,0,17.88,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
3798,432,"ridge_pen",0,1,1,2,0,0,2.8715,1.1557,0.3886,0,48.62,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
33224,91,"huber_pen",1,1,1,1,0,0,27.2211,1.1208,0.9629,0,44.5,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
46871,67,"mae_pen",0,0,0,0,0,0,27.9009,1.116,0.0,0,23.68,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
11226,306,"mae_pen",2,0,2,0,1,1,0.8471,0.279,1.9194,0,200.27,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
11899,306,"ridge_pen",2,0,1,0,1,2,1.3168,0.7619,0.5783,0,21.2,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
17731,69,"mae_pen",0,1,0,0,0,0,17.6696,0.2793,0.0,0,3.7,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
30291,67,"huber_pen",0,1,2,0,0,0,1.5108,0.7647,0.2993,0,18.38,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
36361,230,"mae_pen",0,1,2,2,0,0,21.9863,0.8956,0.4489,0,75.58,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
8785,69,"huber_pen",0,1,0,0,0,0,36.8886,0.438,0.0,0,5.92,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
33408,82,"mae_pen",0,0,4,0,0,0,89.1556,4.2456,0.5262,0,13.43,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
46645,134,"ridge_pen",3,1,0,0,0,0,9.3094,0.5157,0.2557,0,8.72,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
5684,352,"ridge_pen",0,1,4,0,0,2,3.3195,0.7093,0.3522,0,41.23,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
21946,306,"mae_pen",0,1,1,1,1,2,1.4403,0.7792,0.4006,0,81.1,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
16974,69,"huber_pen",0,1,0,0,0,2,14.3301,3.2124,0.243,0,9.78,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
8003,69,"ridge_pen",0,1,1,0,0,1,21.6696,0.9267,0.3137,0,1.68,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
39650,70,"mae_pen",0,1,0,2,0,0,3.6278,0.4783,0.5612,0,5.55,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
41261,228,"huber_pen",0,1,1,0,0,0,1.4836,0.3874,0.2422,0,114.34,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
8402,104,"mae_pen",2,1,4,0,0,0,40.675,1.5042,1.8533,0,11.9,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
25639,294,"mae_pen",0,1,0,0,0,0,5.3514,0.9567,0.0,0,39.67,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
31171,516,"huber_pen",0,1,1,1,0,0,5.3991,0.5379,0.6258,0,754.05,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
17123,110,"ridge_pen",1,0,0,1,0,0,8.907,1.0701,0.7777,0,7.68,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
18608,79,"ridge_pen",0,1,1,0,0,0,25.6636,0.5313,0.4784,0,2.87,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
13086,150,"huber_pen",0,1,0,0,0,0,1.5734,0.4091,0.0,0,18.14,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
15024,175,"ridge_pen",2,0,0,0,1,1,2.5372,0.5088,0.6779,0,8.12,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
28861,162,"ridge_pen",0,1,2,0,0,0,9.3038,1.5702,0.6003,0,7.03,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
15572,218,"huber_pen",2,1,0,0,0,0,14.0553,2.1179,0.2824,0,156.34,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
19968,69,"mae_pen",0,1,2,0,0,0,40.6564,1.2899,1.4353,0,15.69,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
28057,234,"ridge_pen",0,1,3,0,0,0,2.5893,0.8729,0.2886,0,26.03,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
36140,137,"huber_pen",0,1,0,0,0,0,37.6609,2.017,0.0,0,30.61,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
44295,148,"mae_pen",0,1,0,0,0,0,4.3801,0.1654,0.0,0,10.13,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
17123,110,"mae_pen",1,0,0,1,0,0,3.2844,0.411,0.9476,0,11.31,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
43717,181,"huber_pen",2,2,1,1,0,1,8.6193,0.4543,0.9561,0,240.73,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
7310,69,"mae_pen",0,1,0,0,0,0,13.5372,0.3329,0.0,0,2.22,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
14403,399,"ridge_pen",4,2,1,0,0,1,7.7025,2.154,0.9242,0,65.03,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
28783,234,"huber_pen",0,1,1,0,0,2,1.4765,0.5707,0.16,0,92.25,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
28039,127,"mae_pen",0,1,0,1,1,0,1.6038,0.4428,0.6697,0,10.0,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
959,306,"ridge_pen",2,2,1,0,1,2,1.1564,0.2714,0.6359,0,16.78,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
11914,306,"mae_pen",0,1,1,0,1,1,1.3948,0.6037,0.6984,0,64.92,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
44537,206,"huber_pen",0,1,0,0,0,0,9.2881,0.4708,0.0,0,45.62,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
14888,82,"mae_pen",1,1,1,0,0,0,13.3132,0.9084,0.8919,0,10.11,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
17573,69,"ridge_pen",0,1,1,0,0,0,22.4992,0.5019,0.3618,0,1.43,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
20815,69,"ridge_pen",1,1,0,0,0,0,29.4771,1.1256,0.259,0,2.86,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
47060,67,"huber_pen",0,0,0,0,0,0,26.7286,0.7735,0.0,0,5.19,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
35490,242,"ridge_pen",2,2,1,1,0,0,9.7664,2.3258,0.9481,0,22.66,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
23864,334,"ridge_pen",1,1,0,2,0,0,17.8511,1.3343,0.3579,0,16.04,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
7523,104,"huber_pen",2,1,3,0,0,0,8.6539,0.3305,1.9168,0,37.43,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
7579,104,"ridge_pen",5,2,0,0,0,0,14.2856,0.5271,0.4463,0,6.43,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
31955,235,"huber_pen",1,0,1,2,1,0,0.6047,0.1909,0.9854,0,369.43,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
37363,126,"mae_pen",0,0,3,2,1,0,3.9203,1.2306,0.969,0,18.63,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
34374,81,"ridge_pen",0,1,3,0,0,0,19.2585,0.1968,0.6701,0,3.6,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
15398,175,"mae_pen",0,0,1,0,1,1,2.8182,0.4222,0.5759,0,15.3,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
78,133,"ridge_pen",0,1,1,1,0,0,10.7575,0.6001,0.3105,0,3.51,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
18809,69,"ridge_pen",1,0,0,1,1,0,15.862,0.5267,0.9081,0,5.26,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
15661,335,"mae_pen",1,0,2,0,1,2,19.3571,2.8844,0.906,0,218.24,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
18644,79,"mae_pen",0,1,2,0,0,0,45.4646,0.5885,0.8929,0,21.38,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
18358,69,"ridge_pen",0,1,1,0,1,1,56.8225,1.4084,0.5794,0,0.54,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
24975,202,"ridge_pen",1,1,0,2,0,0,7.3035,1.7406,0.3518,0,6.57,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
24968,202,"huber_pen",0,1,1,0,0,0,4.0034,0.8501,0.2838,0,73.08,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
30991,428,"mae_pen",2,1,3,0,0,0,10.5973,2.6011,1.4731,0,213.38,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
46645,134,"huber_pen",3,1,2,0,0,1,9.8877,0.5502,1.1772,0,171.9,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
44365,193,"huber_pen",1,1,1,0,0,0,2.543,0.3129,0.6864,0,131.43,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
20735,69,"ridge_pen",3,1,0,0,0,0,34.3575,0.7403,0.2316,0,3.32,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
45412,211,"ridge_pen",0,1,3,0,0,0,4.8416,0.5549,0.2457,0,12.94,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
21884,306,"mae_pen",0,1,0,0,1,2,2.4406,0.4809,0.619,0,72.0,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
47200,67,"huber_pen",1,1,1,0,0,0,28.9003,0.7957,0.8889,0,25.42,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
24421,184,"ridge_pen",0,1,2,0,0,0,1.3476,0.3579,0.2656,0,4.3,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
28642,234,"ridge_pen",0,2,1,1,1,0,0.851,0.1977,0.8837,0,8.02,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
26346,285,"mae_pen",0,1,3,0,0,2,22.7173,2.3592,0.3623,0,136.27,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
27094,281,"mae_pen",1,1,0,0,1,1,3.061,0.8138,0.6203,0,59.13,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
26628,282,"ridge_pen",1,1,0,0,0,2,5.1043,0.8024,0.2408,0,38.89,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
18326,69,"ridge_pen",0,1,0,0,1,1,32.8925,1.5966,0.4957,0,0.66,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
34679,82,"huber_pen",4,0,0,0,0,0,11.4314,0.4463,0.4128,0,40.43,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
37069,176,"huber_pen",1,1,1,0,0,0,24.7216,3.311,0.7593,0,100.87,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
