# provenance: campaign=B sarimax_commit=not_recorded sarimax_tree=not_recorded julia=not_recorded platform=Windows-x86_64 source_file=objetivos_monthly.csv
# Solver versions and harness repository state were not captured at run time; see REPRODUCE.md for the reconstruction and its evidence.
# original header: series,T,celula,p,d,q,P,D,Q,smape,mase,max_coef,prev_neg,tempo,status
series,T,cell,p,d,q,P,D,Q,smape,mase,max_coef,forecast_negative,seconds,status,campaign,sarimax_commit,sarimax_tree,harness_commit,harness_tree,julia,moi,ipopt,jump,platform,source_file
31108,330,"mae",0,1,1,0,0,2,7.4297,1.1462,0.5177,0,10.06,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
4879,240,"mse",0,1,1,0,0,0,35.4556,2.1999,0.6889,0,4.73,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
13069,150,"mse",1,0,0,0,1,1,4.1062,1.3104,0.9599,0,7.28,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
22429,306,"mse_zeroed",0,1,0,1,0,1,2.0983,0.5876,0.8482,0,1.99,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
3342,272,"huber",2,1,1,2,1,1,2.7446,0.6773,0.9163,0,11.71,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
26621,282,"mse",1,2,1,0,0,2,3.9501,0.4636,0.8649,0,25.84,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
5930,168,"mse",0,1,2,0,0,2,21.5835,1.2348,0.4697,0,4.88,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
70,567,"huber",2,1,3,0,0,0,14.7603,0.7026,1.48,0,30.9,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
10966,282,"mse",2,2,2,0,0,2,3.2268,0.5045,1.3318,0,13.54,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
37061,379,"mse",0,1,2,0,0,0,1.8049,0.7959,0.3726,0,35.04,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
5074,352,"mse",0,1,2,0,0,2,16.9566,1.6274,0.5014,0,20.69,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
17018,317,"mae",0,1,1,1,0,0,97.9797,2.6463,0.2329,0,5.38,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
9054,69,"huber",0,1,0,0,0,0,22.6158,0.4202,0.0,0,0.57,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
23715,184,"mae",0,1,2,0,0,0,3.7111,0.482,0.5211,0,3.23,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
40773,305,"mse",0,1,0,0,0,0,3.8815,0.3783,0.0,0,18.74,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
9310,69,"mse",0,1,2,0,0,1,8.9612,0.2531,1.0492,0,5.58,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
37280,779,"mse",0,1,0,2,0,0,6.855,1.3994,0.1528,0,219.1,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
19115,69,"mse_zeroed",0,1,0,0,0,0,22.8091,0.8229,0.0,0,0.17,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
40126,214,"mse",0,2,1,1,0,1,1.0671,0.2026,0.9114,0,9.08,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
8109,69,"mse",1,0,0,0,1,1,20.509,0.5554,0.9623,0,0.87,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
40198,366,"mse",1,2,1,0,0,0,3.4185,0.1755,0.9678,0,40.09,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
44369,193,"mse",1,1,0,0,0,0,2.6124,0.3176,0.2736,0,4.08,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
13069,150,"huber",1,0,0,0,1,1,4.168,1.3297,0.9523,0,2.8,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
6743,282,"ridge",0,1,0,0,0,2,0.8313,0.4392,0.3063,0,1.08,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
15817,312,"huber",2,1,3,2,1,2,5.4723,1.0182,0.8888,0,14.06,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
2244,306,"mse",0,1,0,1,0,1,5.4266,0.6211,0.8503,0,50.02,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
1258,330,"mse_zeroed",2,1,1,1,1,1,8.6036,0.3587,1.1111,0,4.13,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
29789,306,"mse",1,1,2,2,0,1,2.3225,0.3273,0.8609,0,66.39,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
3798,432,"ridge",0,1,1,2,0,0,2.8732,1.1564,0.391,0,3.39,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
35471,242,"mae",0,1,0,0,0,0,7.3551,2.0985,0.0,0,1.37,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
17113,170,"mae",5,1,0,1,0,0,3.7258,0.1987,0.4639,0,4.82,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
31394,162,"mse",0,1,2,0,0,2,13.9515,0.5167,0.4868,0,8.96,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
6231,198,"mae",0,1,1,0,0,0,0.8643,0.3069,0.3271,0,1.3,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
44148,69,"mse",0,1,0,0,0,0,46.1446,12.4556,0.0,0,0.52,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
20681,69,"huber",0,1,1,0,0,1,35.9308,0.4801,0.9384,0,0.92,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
44211,317,"mse",0,2,1,0,0,0,28.4527,0.2116,0.9342,0,10.94,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
38084,330,"mae",0,1,1,2,0,0,10.0876,0.5767,0.5761,0,5.23,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
6601,218,"mae",0,1,1,1,0,2,14.7573,0.8153,0.7191,0,3.12,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
26338,285,"mse",0,1,4,0,0,2,4.6307,0.9272,0.2158,0,34.38,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
225,265,"mse",0,1,3,2,0,0,4.249,1.0575,0.3288,0,20.1,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
7961,69,"huber",0,1,0,0,1,0,30.1847,0.6658,0.0,0,1.77,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
2990,199,"huber",0,1,1,0,0,0,9.1967,0.9905,0.2051,0,3.22,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
15398,175,"mse_zeroed",1,0,0,2,1,0,3.2141,0.4843,0.4433,0,1.03,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
123,822,"mae",0,1,0,0,0,0,27.0045,1.3759,0.0,0,6.52,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
23518,306,"mse",0,1,1,2,0,0,0.9868,0.7231,0.3164,0,26.28,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
35848,242,"mae",1,1,0,1,0,0,13.2808,2.1015,0.3248,0,2.85,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
6319,78,"mse_zeroed",0,1,1,0,0,0,11.033,0.2215,0.5833,0,0.38,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
17884,69,"mae",0,1,0,0,0,0,12.9005,0.4825,0.0,0,0.43,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
28695,175,"mse",1,1,0,0,1,1,0.5645,0.2025,0.2491,0,5.13,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
29095,306,"mse",2,1,0,2,0,0,0.7469,0.1269,0.3622,0,21.44,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
744,306,"huber",0,1,2,0,1,1,2.0803,0.9533,0.7382,0,11.67,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
33416,76,"huber",0,0,0,0,0,0,27.8564,0.5109,0.0,0,2.27,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
32771,115,"mse",0,1,1,0,0,2,4.7223,0.6525,0.9128,0,3.56,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
5942,540,"mse",1,0,3,2,1,2,14.1638,2.628,1.3502,0,143.16,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
44595,206,"mse",2,0,0,1,0,0,6.4871,0.8401,1.1487,0,15.04,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
28625,234,"mse_zeroed",1,0,0,0,1,1,6.7181,0.7705,0.9224,0,3.13,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
24087,334,"huber",4,1,2,2,0,0,4.8299,1.3881,0.7928,0,19.2,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
23681,184,"huber",1,0,1,0,0,0,1.8184,0.5077,0.8142,0,3.34,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
14202,292,"mse_zeroed",0,1,1,0,0,0,7.171,0.6859,0.1578,0,1.12,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
20183,69,"mse",2,1,2,0,0,1,70.2322,1.0463,1.0646,0,3.31,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
4812,239,"mse_zeroed",0,1,1,1,0,0,36.9922,0.6495,0.9257,0,1.92,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
39028,233,"mse",0,1,0,0,0,0,0.7135,0.2017,0.0,0,2.44,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
19784,69,"huber",3,1,1,0,0,0,13.3891,0.2843,0.9664,0,1.55,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
16456,317,"mse",0,1,2,0,0,1,20.5736,1.3444,0.3046,0,31.18,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
44523,206,"mae",0,1,0,0,0,0,2.0791,0.1309,0.0,0,1.2,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
29652,306,"mse",0,1,1,0,1,1,1.2255,0.3614,0.8584,0,18.76,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
10952,306,"ridge",0,1,0,2,0,0,2.8846,0.7028,0.1739,0,0.87,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
39363,149,"mae",5,2,1,1,0,0,1.1726,0.38,0.7916,0,4.1,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
1751,306,"mse_zeroed",1,1,0,0,1,1,1.0337,0.4745,0.6936,0,1.34,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
23823,154,"mse",1,1,0,0,1,1,0.5345,0.2749,0.7994,0,4.99,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
14888,82,"mse",1,1,1,1,0,1,15.2136,1.0348,0.9854,0,4.17,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
2681,174,"huber",0,1,0,0,0,0,2.4956,0.3768,0.0,0,2.17,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
22972,306,"mae",0,1,0,1,1,2,0.9091,0.8487,0.6715,0,3.57,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
24932,172,"mse",2,0,0,1,0,0,5.1618,0.5262,0.5124,0,6.19,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
27579,397,"mse_zeroed",0,2,1,1,0,2,3.8487,1.7483,0.9676,0,4.44,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
7681,104,"huber",2,1,2,0,0,0,33.6846,1.3529,1.8088,0,2.21,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
36230,237,"ridge",0,1,0,0,0,0,9.0858,0.9259,0.0,0,0.41,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
37414,211,"mse",1,1,0,1,0,2,12.8774,2.4181,0.8173,0,10.33,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
35072,175,"huber",0,1,1,0,0,0,13.8915,0.45,0.6431,0,2.94,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
1986,330,"mse_zeroed",1,0,1,1,1,1,24.3969,0.8099,0.9786,0,9.12,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
4259,330,"mae",0,1,1,0,0,0,33.0828,2.1117,0.7007,0,3.94,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
674,306,"mse",1,1,1,0,1,1,2.0513,0.5557,0.8491,0,35.56,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
26628,282,"ridge",1,1,0,0,0,2,5.2099,0.8196,0.2137,0,1.73,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
37069,176,"ridge",0,1,0,0,0,0,25.2321,3.3963,0.0,0,0.29,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
18752,69,"huber",0,1,0,0,1,0,28.5817,0.9805,0.0,0,1.58,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
39251,132,"ridge",1,0,0,0,0,0,20.0434,0.7371,0.7598,0,0.26,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
35673,218,"mse",1,1,0,0,0,0,8.6783,2.0478,0.1451,0,8.24,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
34652,68,"ridge",0,0,3,0,0,0,14.6323,0.9362,0.7907,0,0.95,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
43717,181,"mae",0,2,1,1,0,0,5.4048,0.2775,0.8899,0,1.45,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
34837,90,"huber",1,0,0,1,0,0,22.5299,1.2298,0.6847,0,1.02,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
45656,66,"mse",0,1,1,0,0,0,20.7133,0.5989,0.983,0,1.77,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
42435,83,"mae",0,1,1,0,0,0,48.2859,0.8103,0.4826,0,1.0,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
18943,69,"mae",1,0,0,1,1,0,22.8625,0.8187,0.8075,0,0.7,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
11298,306,"ridge",1,0,0,1,1,2,0.8195,0.3562,0.9611,0,4.23,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
39517,213,"mse_zeroed",2,1,1,1,0,0,4.6045,0.4376,0.6198,0,2.49,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
36230,237,"huber",3,1,0,0,0,0,10.514,1.0624,0.2694,0,7.04,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
25808,191,"mae",1,1,1,0,0,1,4.5652,0.9729,0.881,0,3.39,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
47217,67,"mse_zeroed",0,1,1,0,0,0,17.4175,0.4194,0.4263,0,0.32,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
47095,67,"ridge",0,1,1,0,0,0,20.1018,0.5653,0.8012,0,0.32,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
37911,234,"mse",2,1,2,1,1,0,0.9114,1.4442,1.7231,0,9.62,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
41721,290,"mae",0,0,2,0,1,1,6.4887,1.3266,0.7098,0,5.22,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
8634,67,"mae",1,1,1,0,0,0,19.3949,0.4317,0.9526,0,1.77,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
38234,306,"mse",1,0,2,2,1,1,1.581,1.3339,0.9862,0,177.14,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
16776,69,"mse_zeroed",0,1,0,1,0,0,2.3021,0.4022,0.6306,0,0.66,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
43279,193,"ridge",0,1,2,0,1,1,0.3764,0.1608,0.5549,0,0.98,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
46767,67,"mse",0,1,1,0,0,0,37.6083,0.7188,0.7967,0,2.42,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
42988,82,"ridge",0,1,1,0,0,0,23.0187,2.1343,0.6502,0,0.23,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
26692,282,"huber",3,1,2,0,0,1,3.2974,0.3167,0.387,0,14.31,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
40175,427,"mse",0,1,0,0,0,0,15.5748,1.1206,0.0,0,10.73,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
14770,258,"mse_zeroed",1,0,0,1,1,1,15.6979,0.9157,0.7177,0,1.76,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
28146,234,"mse",1,1,0,0,0,0,1.0928,0.3023,0.3128,0,5.03,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
29360,474,"mse_zeroed",2,1,3,0,0,2,2.5517,0.6732,1.7019,0,23.79,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
6373,271,"mse_zeroed",0,1,4,2,0,0,23.3975,3.8061,0.2793,0,4.69,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
8003,69,"mae",1,1,0,1,0,0,19.312,0.8132,0.2536,0,0.92,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
2322,306,"mae",2,1,1,2,1,1,1.0646,0.5317,0.8697,0,8.16,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
